RowId , Time  , TimeInterval  , FEBF:904  , FEBF:905  , FEBF:906  , FEBF:907  , FEBF:908  , FEBF:909  , FEBF:910  , Difference  , Label 
4439,1543528200.47258,0.10001492500305176,26.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2692637839436391,-1.0
4440,1543528200.572768,0.10018801689147949,26.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6947617711773217,-1.0
4441,1543528200.673017,0.10024905204772949,26.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16023381716029447,-1.0
4442,1543528200.773245,0.10022807121276855,26.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713597086767908,-1.0
4443,1543528200.873942,0.10069680213928223,26.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16051500138541328,-1.0
4444,1543528200.973752,0.09981012344360352,25.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44874168175124624,-1.0
4445,1543528201.074002,0.1002500057220459,25.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11813766183435799,-1.0
4446,1543528201.174228,0.10022592544555664,25.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21260641267675345,-1.0
4447,1543528201.27447,0.10024213790893555,25.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11813016750770322,-1.0
4448,1543528201.374742,0.10027194023132324,25.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32819310304443094,-1.0
4449,1543528201.474956,0.10021400451660156,25.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2126007997581394,-1.0
4450,1543528201.575189,0.10023307800292969,25.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21260978408751388,-1.0
4451,1543528201.675401,0.10021185874938965,24.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881590100516338,-1.0
4452,1543528201.775651,0.1002500057220459,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11813684904576455,-1.0
4453,1543528201.875874,0.10022306442260742,24.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2126050643049025,-1.0
4454,1543528201.976088,0.10021400451660156,24.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10021400492613462,-1.0
4455,1543528202.076355,0.10026693344116211,24.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11815121981243143,-1.0
4456,1543528202.176583,0.10022807121276855,24.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3281797034694629,-1.0
4457,1543528202.276793,0.10020995140075684,24.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488299061872656,-1.0
4458,1543528202.377028,0.1002349853515625,25.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713609217606036,-1.0
4459,1543528202.47725,0.10022211074829102,25.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21260461342265863,-1.0
4460,1543528202.577466,0.10021591186523438,26.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713575754546417,-1.0
4461,1543528202.677688,0.10022187232971191,26.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32817780809920744,-1.0
4462,1543528202.77789,0.10020208358764648,26.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44882814968192447,-1.0
4463,1543528202.878113,0.10022306442260742,27.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3281781727696916,-1.0
4464,1543528202.978341,0.10022807121276855,27.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816319542700045,-1.0
4465,1543528203.078583,0.10024189949035645,28.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488370401433643,-1.0
4466,1543528203.178797,0.10021400451660156,28.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329832916273407,-1.0
4467,1543528203.279023,0.10022592544555664,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32817904606102877,-1.0
4468,1543528203.379265,0.10024213790893555,29.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.509949494043673,-1.0
4469,1543528203.479612,0.10034704208374023,29.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38819394619164505,-1.0
4470,1543528203.579661,0.10004878044128418,30.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8807013383819714,-1.0
4471,1543528203.679887,0.10022616386413574,31.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816274343089563,-1.0
4472,1543528203.780533,0.1006460189819336,31.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8187099898103306,-1.0
4473,1543528203.880527,0.09999394416809082,32.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099011806927437,-1.0
4474,1543528203.980573,0.10004591941833496,33.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329567036485881,-1.0
4475,1543528204.080805,0.10023212432861328,33.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099475594800854,-1.0
4476,1543528204.181565,0.10075998306274414,34.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9428993068306115,-1.0
4477,1543528204.281564,0.09999895095825195,35.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.632949736837464,-1.0
4478,1543528204.381566,0.10000205039978027,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8806959805141424,-1.0
4479,1543528204.481652,0.10008597373962402,36.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329630393494834,-1.0
4480,1543528204.581868,0.10021591186523438,37.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8807202994565851,-1.0
4481,1543528204.68257,0.10070204734802246,38.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0050577787708481,-1.0
4482,1543528204.782551,0.09998106956481934,39.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8186287217538175,-1.0
4483,1543528204.882584,0.10003304481506348,40.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7566416673408881,-1.0
4484,1543528204.982821,0.10023689270019531,40.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713612921892336,-1.0
4485,1543528205.083048,0.10022711753845215,41.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329853672760695,-1.0
4486,1543528205.183257,0.10020899772644043,41.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713563630114443,-1.0
4487,1543528205.283483,0.10022592544555664,42.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9428422383505981,-1.0
4488,1543528205.383754,0.10027098655700684,43.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099551674173125,-1.0
4489,1543528205.484,0.10024595260620117,43.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816781376181025,-1.0
4490,1543528205.584218,0.10021805763244629,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816061089934134,-1.0
4491,1543528205.684438,0.1002199649810791,44.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16021560905369583,-1.0
4492,1543528205.78469,0.10025191307067871,44.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713638920119221,-1.0
4493,1543528205.884911,0.10022115707397461,44.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10022116179319428,-1.0
4494,1543528205.985138,0.10022687911987305,44.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1181172186044501,-1.0
4495,1543528206.085403,0.1002650260925293,45.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099539948980958,-1.0
4496,1543528206.185629,0.10022592544555664,45.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16021934234130059,-1.0
4497,1543528206.285867,0.10023808479309082,45.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881657813239552,-1.0
4498,1543528206.386098,0.10023093223571777,45.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693440918750588,-1.0
4499,1543528206.486323,0.10022521018981934,45.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16021889024186653,-1.0
4500,1543528206.586525,0.10020184516906738,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38815642506753634,-1.0
4501,1543528206.686758,0.10023307800292969,46.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21260978552604604,-1.0
4502,1543528206.786961,0.10020303726196289,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2125956245527373,-1.0
4503,1543528206.88719,0.10022902488708496,46.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2126078740432079,-1.0
4504,1543528206.987406,0.10021591186523438,45.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713575755714908,-1.0
4505,1543528207.087501,0.10009503364562988,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881288837126963,-1.0
4506,1543528207.187712,0.10021090507507324,45.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6947650602341439,-1.0
4507,1543528207.287933,0.10022115707397461,45.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10022115759833236,-1.0
4508,1543528207.388192,0.10025882720947266,45.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1181443348301475,-1.0
4509,1543528207.4884,0.10020804405212402,45.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21259798839989408,-1.0
4510,1543528207.588607,0.10020709037780762,44.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2125975328241031,-1.0
4511,1543528207.688836,0.10022902488708496,44.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10022902728720155,-1.0
4512,1543528207.789063,0.10022687911987305,44.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2126068609022624,-1.0
4513,1543528207.889276,0.10021305084228516,44.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1002130517963588,-1.0
4514,1543528207.989496,0.1002199649810791,44.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3281772256397662,-1.0
4515,1543528208.090177,0.10068106651306152,44.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2128218498388507,-1.0
4516,1543528208.19086,0.10068297386169434,44.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11850447767604651,-1.0
4517,1543528208.290855,0.09999489784240723,44.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11792244503537813,-1.0
4518,1543528208.390844,0.09998917579650879,44.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881015785966439,-1.0
4519,1543528208.491087,0.10024285316467285,43.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6947697057031209,-1.0
4520,1543528208.591273,0.10018610954284668,43.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11808263955878481,-1.0
4521,1543528208.691872,0.10059881210327148,44.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38825930937968856,-1.0
4522,1543528208.791874,0.10000205039978027,43.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4487839304260915,-1.0
4523,1543528208.891944,0.10006999969482422,43.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32813146672641563,-1.0
4524,1543528208.992165,0.10022115707397461,43.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11811245985838904,-1.0
4525,1543528209.092578,0.10041284561157227,43.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21269467860834904,-1.0
4526,1543528209.192557,0.09997916221618652,43.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16006567701646088,-1.0
4527,1543528209.292582,0.10002493858337402,43.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26926750720070836,-1.0
4528,1543528209.392833,0.1002509593963623,43.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3281867699120411,-1.0
4529,1543528209.493057,0.10022401809692383,43.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16021814669170945,-1.0
4530,1543528209.593284,0.10022687911987305,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693425835368316,-1.0
4531,1543528209.693532,0.10024809837341309,43.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21261686592963933,-1.0
4532,1543528209.793789,0.10025691986083984,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693537637713672,-1.0
4533,1543528209.894036,0.10024714469909668,42.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21261641544310594,-1.0
4534,1543528209.994265,0.10022902488708496,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693433826143562,-1.0
4535,1543528210.09454,0.10027503967285156,43.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21262957390436651,-1.0
4536,1543528210.194777,0.10023689270019531,42.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44883592337666334,-1.0
4537,1543528210.295024,0.10024690628051758,42.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44883815826986756,-1.0
4538,1543528210.395266,0.10024213790893555,42.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488370932034154,-1.0
4539,1543528210.495517,0.1002509593963623,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21261821403094733,-1.0
4540,1543528210.595741,0.10022401809692383,42.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488330475013244,-1.0
4541,1543528210.695989,0.10024785995483398,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.509950619172051,-1.0
4542,1543528210.796205,0.10021615028381348,42.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713576181195199,-1.0
4543,1543528210.896448,0.10024285316467285,42.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099496350853072,-1.0
4544,1543528210.99667,0.10022211074829102,42.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1602169526395086,-1.0
4545,1543528211.096913,0.10024309158325195,41.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32818428946304495,-1.0
4546,1543528211.197135,0.10022187232971191,42.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21260450170099832,-1.0
4547,1543528211.297351,0.10021591186523438,41.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32817598788837,-1.0
4548,1543528211.397594,0.10024309158325195,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693486182420569,-1.0
4549,1543528211.497797,0.10020303726196289,41.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26933371545514123,-1.0
4550,1543528211.59803,0.10023307800292969,41.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16022381479788672,-1.0
4551,1543528211.698251,0.10022091865539551,41.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10022091939301463,-1.0
4552,1543528211.798454,0.10020303726196289,41.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21259562318229075,-1.0
4553,1543528211.898692,0.10023784637451172,41.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881657211262665,-1.0
4554,1543528211.998926,0.1002340316772461,42.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7566682635877013,-1.0
4555,1543528212.09917,0.10024404525756836,41.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2126149541068859,-1.0
4556,1543528212.199388,0.10021805763244629,41.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488317165163097,-1.0
4557,1543528212.299602,0.10021400451660156,41.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11810629414930089,-1.0
4558,1543528212.399839,0.10023689270019531,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16022620004874177,-1.0
4559,1543528212.50055,0.10071110725402832,41.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21283609187300792,-1.0
4560,1543528212.600563,0.10001301765441895,41.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.160087760398577,-1.0
4561,1543528212.700545,0.09998202323913574,41.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16006687955865467,-1.0
4562,1543528212.800704,0.1001589298248291,41.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21257491037183834,-1.0
4563,1543528212.900918,0.10021400451660156,41.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11810630692082075,-1.0
4564,1543528213.001856,0.10093808174133301,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21294428997615175,-1.0
4565,1543528213.102485,0.10062885284423828,41.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16047199645813023,-1.0
4566,1543528213.202409,0.09992408752441406,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16003224663092994,-1.0
4567,1543528213.302395,0.09998607635498047,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09998609557072972,-1.0
4568,1543528213.402439,0.10004401206970215,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10004402884505276,-1.0
4569,1543528213.501977,0.09953784942626953,41.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38798587560506415,-1.0
4570,1543528213.602403,0.10042595863342285,41.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10042988551923072,-1.0
4571,1543528213.702496,0.10009312629699707,41.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11800421479451816,-1.0
4572,1543528213.802712,0.10021591186523438,41.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16021312077129074,-1.0
4573,1543528213.903306,0.10059404373168945,40.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3882580387036455,-1.0
4574,1543528214.003302,0.09999608993530273,41.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44878260388643826,-1.0
4575,1543528214.103524,0.10022187232971191,41.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488326243389207,-1.0
4576,1543528214.203772,0.10024809837341309,40.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9428445958456202,-1.0
4577,1543528214.303988,0.10021591186523438,41.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44883123780208495,-1.0
4578,1543528214.404254,0.1002659797668457,41.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11815040924770547,-1.0
4579,1543528214.504485,0.10023093223571777,41.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10023093836321441,-1.0
4580,1543528214.604719,0.1002340316772461,40.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713607539163691,-1.0
4581,1543528214.704936,0.10021710395812988,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6947659449140424,-1.0
4582,1543528214.805155,0.1002190113067627,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099449482355355,-1.0
4583,1543528214.905397,0.10024189949035645,41.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21261394342164786,-1.0
4584,1543528215.005862,0.10046505928039551,41.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5714013720113956,-1.0
4585,1543528215.106076,0.10021400451660156,41.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6947655429925608,-1.0
4586,1543528215.20629,0.10021400451660156,42.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881595634545843,-1.0
4587,1543528215.306518,0.10022807121276855,41.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881631956495924,-1.0
4588,1543528215.406733,0.10021495819091797,41.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6947656353168015,-1.0
4589,1543528215.506959,0.10022592544555664,41.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099463072242988,-1.0
4590,1543528215.607189,0.10022997856140137,42.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488343777150395,-1.0
4591,1543528215.707405,0.10021615028381348,42.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11810811559299873,-1.0
4592,1543528215.807613,0.10020780563354492,42.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693354866695503,-1.0
4593,1543528215.907847,0.1002340316772461,42.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816473538187435,-1.0
4594,1543528216.008076,0.10022902488708496,42.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21260787251389315,-1.0
4595,1543528216.108302,0.10022616386413574,42.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11811661157985376,-1.0
4596,1543528216.208522,0.1002199649810791,42.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44883214169579577,-1.0
4597,1543528216.308774,0.10025191307067871,42.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816935362675314,-1.0
4598,1543528216.408987,0.10021305084228516,42.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16021128883256394,-1.0
4599,1543528216.509204,0.10021686553955078,42.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32817627908355035,-1.0
4600,1543528216.609418,0.10021400451660156,42.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2126007918833768,-1.0
4601,1543528216.709634,0.10021615028381348,42.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1002161503067854,-1.0
4602,1543528216.809863,0.10022902488708496,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4488341649156972,-1.0
4603,1543528216.91057,0.10070681571960449,42.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6330616802622491,-1.0
4604,1543528217.010589,0.10001897811889648,42.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1600914398227252,-1.0
4605,1543528217.110594,0.1000051498413086,42.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44878422452889744,-1.0
4606,1543528217.210816,0.10022187232971191,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16021694873486406,-1.0
4607,1543528217.311029,0.10021305084228516,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11810548521104797,-1.0
4608,1543528217.411618,0.10058903694152832,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11842527482919755,-1.0
4609,1543528217.511643,0.10002493858337402,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11794726171287495,-1.0
4610,1543528217.61169,0.10004711151123047,42.9375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21252217534501974,-1.0
4611,1543528217.711908,0.10021805763244629,42.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693393552717402,-1.0
4612,1543528217.812586,0.1006779670715332,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3882798791726773,-1.0
4613,1543528217.912569,0.09998297691345215,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09998539235206179,-1.0
4614,1543528218.012635,0.10006594657897949,42.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881213734757628,-1.0
4615,1543528218.112878,0.10024309158325195,42.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21261457802916708,-1.0
4616,1543528218.21358,0.10070180892944336,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2128316582260868,-1.0
4617,1543528218.313579,0.09999918937683105,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11792616991261538,-1.0
4618,1543528218.413613,0.10003399848937988,42.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32812048406865363,-1.0
4619,1543528218.513839,0.10022592544555664,42.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11811656516922081,-1.0
4620,1543528218.61407,0.10023093223571777,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693440918266243,-1.0
4621,1543528218.714297,0.10022711753845215,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16022008333732266,-1.0
4622,1543528218.814545,0.10024785995483398,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16023306105723575,-1.0
4623,1543528218.914804,0.10025906562805176,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10025906625426502,-1.0
4624,1543528219.015056,0.10025191307067871,42.8125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32818698347967734,-1.0
4625,1543528219.115277,0.10022115707397461,43.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329844241931847,-1.0
4626,1543528219.21552,0.10024285316467285,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881670131287749,-1.0
4627,1543528219.315765,0.10024499893188477,43.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16023126978045793,-1.0
4628,1543528219.416008,0.10024309158325195,43.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3281842887979347,-1.0
4629,1543528219.516235,0.10022711753845215,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3881629494751358,-1.0
4630,1543528219.616433,0.10019779205322266,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11809254164563032,-1.0
4631,1543528219.716654,0.10022115707397461,43.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38816141084756284,-1.0
4632,1543528219.816884,0.10022997856140137,42.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5713600429503604,-1.0
4633,1543528219.917117,0.10023307800292969,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1602238120116605,-1.0
4634,1543528220.01736,0.10024285316467285,43.0625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1181307737473515,-1.0
4635,1543528220.117586,0.10022592544555664,43.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5099463073873228,-1.0
4636,1543528220.217807,0.10022115707397461,43.3125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2693404543472511,-1.0
4637,1543528220.318024,0.10021686553955078,42.6875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6329837439910994,-1.0
4638,1543528220.418251,0.10022711753845215,42.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21260697353372532,-1.0
4639,1543528220.518456,0.1002049446105957,43.1875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3281726396518322,-1.0
4640,1543528220.618698,0.10024189949035645,43.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11812996985988722,-1.0
4641,1543528220.718913,0.10021519660949707,43.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38815987214616093,-1.0
