RowId , Time  , TimeInterval  , F00E:3216  , F00E:3217  , F00E:3218  , F00E:3219  , F00E:3220  , F00E:3221  , F00E:3222  , F00E:3223  , F00E:3224  , F00E:5714  , F00E:3225  , Difference  , Label 
95,1543527813.967914,0.04906105995178223,419.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4030018924631529,-1.0
96,1543527814.01889,0.050975799560546875,419.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6021645940841802,-1.0
97,1543527814.068878,0.0499880313873291,418.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.40311261325834485,-1.0
98,1543527814.168879,0.10000109672546387,417.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0062313481753646,-1.0
99,1543527814.268877,0.09999799728393555,416.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0049873628411476,-1.0
100,1543527814.417876,0.14899897575378418,416.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5240246088369127,-1.0
101,1543527814.467939,0.05006289482116699,415.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5121470897585777,-1.0
102,1543527814.567927,0.09998798370361328,415.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5123378879070278,-1.0
103,1543527814.617869,0.0499420166015625,414.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.504974062547187,-1.0
104,1543527814.768876,0.15100717544555664,414.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4393373798895203,-1.0
105,1543527814.867922,0.09904599189758301,414.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.1500335732650757,-1.0
106,1543527815.01792,0.14999794960021973,413.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5244954593492697,-1.0
107,1543527815.317962,0.30004191398620605,413.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6021115688949756,-1.0
108,1543527815.467975,0.15001296997070312,412.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5431506008482712,-1.0
109,1543527815.567972,0.09999704360961914,412.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5123485157784898,-1.0
110,1543527815.768903,0.20093107223510742,411.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.548234415121963,-1.0
111,1543527815.967961,0.19905805587768555,411.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5381706214576182,-1.0
112,1543527816.218926,0.250964879989624,410.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5618520173298251,-1.0
113,1543527816.318917,0.0999910831451416,410.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5317812558206406,-1.0
114,1543527816.56838,0.24946308135986328,409.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5784234670307382,-1.0
115,1543527816.718916,0.15053582191467285,409.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5314580287669592,-1.0
116,1543527817.417948,0.6990320682525635,408.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0195557683090282,-1.0
117,1543527817.468013,0.050065040588378906,409.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8207708031383686,-1.0
118,1543527817.918942,0.4509289264678955,409.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7835998671056006,-1.0
119,1543527819.118997,1.2000551223754883,409.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5004407199668466,-1.0
120,1543527819.86802,0.7490229606628418,408.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0604081320412773,-1.0
121,1543527820.11901,0.2509899139404297,408.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6863183317728443,-1.0
122,1543527820.318284,0.19927406311035156,408.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.22887700071346578,-1.0
123,1543527820.368058,0.0497739315032959,408.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6203448505531265,-1.0
124,1543527820.417999,0.049941062927246094,406.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.700461837852769,-1.0
125,1543527820.468995,0.05099606513977051,410.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.9003335385181708,-1.0
126,1543527820.519005,0.050009965896606445,411.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5008337579761115,-1.0
127,1543527820.568049,0.049043893814086914,413.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.4008591066969056,-1.0
128,1543527820.618059,0.050009965896606445,413.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015621809842743,-1.0
129,1543527820.668047,0.0499880313873291,414.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4031114036629144,-1.0
130,1543527820.717987,0.04994010925292969,415.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015572448732179,-1.0
131,1543527820.768991,0.05100393295288086,417.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.2005914052584767,-1.0
132,1543527820.818063,0.0490720272064209,419.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.400502404938209,-1.0
133,1543527820.868039,0.04997587203979492,427.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.800160152504621,-1.0
134,1543527820.917979,0.04994010925292969,428.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015572442384822,-1.0
135,1543527820.96898,0.05100107192993164,429.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1011821988117378,-1.0
136,1543527821.018056,0.04907584190368652,428.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7017208453289625,-1.0
137,1543527821.068095,0.050039052963256836,433.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.9002555887011425,-1.0
138,1543527821.118085,0.049989938735961914,436.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.600480531822369,-1.0
139,1543527821.16904,0.05095505714416504,438.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.300564571860981,-1.0
140,1543527821.218033,0.04899311065673828,442.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.800316325534748,-1.0
141,1543527821.268098,0.050065040588378906,448.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.900212509505339,-1.0
142,1543527821.318035,0.049936771392822266,454.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.300197909398526,-1.0
143,1543527821.368091,0.05005621910095215,459.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.300236375798589,-1.0
144,1543527821.418042,0.04995083808898926,467.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.300170895077122,-1.0
145,1543527821.468094,0.05005216598510742,475.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.900140742122382,-1.0
146,1543527821.517212,0.0491178035736084,482.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.800177455894895,-1.0
147,1543527821.568081,0.050868988037109375,494.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.800109775785614,-1.0
148,1543527821.61722,0.04913902282714844,507.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.40009021000767,-1.0
149,1543527821.668088,0.05086803436279297,528.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,20.80006227265687,-1.0
150,1543527821.717209,0.04912114143371582,549.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,20.400059214084887,-1.0
151,1543527821.768082,0.050872802734375,576.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,27.100047806422346,-1.0
152,1543527821.818029,0.04994702339172363,610.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,33.800036916580574,-1.0
153,1543527821.868075,0.05004596710205078,649.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,39.60003162383352,-1.0
154,1543527821.917439,0.04936408996582031,688.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,38.50003165295237,-1.0
155,1543527821.969022,0.051583051681518555,743.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,55.1000241899676,-1.0
156,1543527822.017074,0.048052072525024414,789.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,45.8000253435463,-1.0
157,1543527822.068182,0.05110788345336914,830.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,41.90003128105908,-1.0
158,1543527822.117065,0.04888296127319336,867.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,36.90003244570633,-1.0
159,1543527822.168205,0.05114006996154785,910.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,42.30003097399931,-1.0
160,1543527822.218196,0.04999089241027832,941.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,31.80003931459724,-1.0
161,1543527822.269059,0.050863027572631836,980.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,38.20003387182002,-1.0
162,1543527822.317081,0.04802203178405762,999.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,19.100060580710068,-1.0
163,1543527822.368397,0.051316022872924805,1025.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,26.20005046148925,-1.0
164,1543527822.417068,0.04867100715637207,1051.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,26.400044997367683,-1.0
165,1543527822.468571,0.05150294303894043,1072.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,21.10006304665956,-1.0
166,1543527822.518055,0.0494840145111084,1084.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,12.000102197221677,-1.0
167,1543527822.568109,0.050054073333740234,1093.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.300150946532455,-1.0
168,1543527822.617071,0.04896187782287598,1102.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.600124918893984,-1.0
169,1543527822.668114,0.051043033599853516,1106.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.800343369024449,-1.0
170,1543527822.717053,0.04893898963928223,1110.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.9003076098826632,-1.0
171,1543527822.768105,0.051052093505859375,1112.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.100621522659163,-1.0
172,1543527822.818057,0.049952030181884766,1114.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.4008912932340123,-1.0
173,1543527822.8681,0.05004286766052246,1113.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013902023293241,-1.0
174,1543527822.918096,0.049996137619018555,1110.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.8004463244204953,-1.0
175,1543527822.9681,0.050004005432128906,1098.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,12.300101641881666,-1.0
176,1543527823.017574,0.04947400093078613,1091.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.900177385957127,-1.0
177,1543527823.067577,0.0500028133392334,1073.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,17.600071038520873,-1.0
178,1543527823.116521,0.04894399642944336,1059.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.90008620965648,-1.0
179,1543527823.167581,0.05106019973754883,1046.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.50009672640584,-1.0
180,1543527823.217515,0.04993391036987305,1034.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.400109414559557,-1.0
181,1543527823.267577,0.050061941146850586,1017.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,17.500071605977595,-1.0
182,1543527823.317513,0.04993605613708496,1005.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.400109369017107,-1.0
183,1543527823.368509,0.05099606513977051,996.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.900146162972742,-1.0
184,1543527823.417509,0.04900002479553223,991.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.900203808904125,-1.0
185,1543527823.467572,0.05006289482116699,982.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.700144103584226,-1.0
186,1543527823.517567,0.04999494552612305,977.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.80026035743842,-1.0
187,1543527823.567579,0.05001211166381836,975.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.3005436773961803,-1.0
188,1543527823.617505,0.049926042556762695,971.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.000311565007564,-1.0
189,1543527823.66756,0.05005502700805664,967.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.700338568613162,-1.0
190,1543527823.717508,0.04994797706604004,962.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.6002711672110035,-1.0
191,1543527823.768504,0.050995826721191406,959.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.800342309888878,-1.0
192,1543527823.817508,0.04900407791137695,953.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.500218665354612,-1.0
193,1543527823.867557,0.0500490665435791,948.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.300236409922094,-1.0
194,1543527823.9175,0.049942970275878906,937.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.200111352639976,-1.0
195,1543527823.968512,0.05101203918457031,924.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,12.400104974194756,-1.0
196,1543527824.017509,0.048996925354003906,909.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,15.700076584506819,-1.0
197,1543527824.06756,0.050050973892211914,884.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,24.400051356728838,-1.0
198,1543527824.117502,0.0499420166015625,858.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,26.400047238914038,-1.0
199,1543527824.16757,0.05006814002990723,846.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.900105328716858,-1.0
200,1543527824.217503,0.04993295669555664,825.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,21.000059364640826,-1.0
201,1543527824.268499,0.050995826721191406,810.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,14.500089713654729,-1.0
202,1543527824.317542,0.04904317855834961,794.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,15.900075755989253,-1.0
203,1543527824.367562,0.05001997947692871,781.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.700091348326296,-1.0
204,1543527824.417498,0.04993605613708496,761.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,19.7000632896635,-1.0
205,1543527824.467552,0.05005383491516113,755.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.100205357220512,-1.0
206,1543527824.517489,0.04993700981140137,747.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.9001578287143515,-1.0
207,1543527824.56755,0.05006098747253418,742.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.400232042962315,-1.0
208,1543527824.617496,0.04994606971740723,730.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.400109412768185,-1.0
209,1543527824.667543,0.05004692077636719,725.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.900255575421656,-1.0
210,1543527824.717485,0.0499420166015625,721.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.600271102448885,-1.0
211,1543527824.768487,0.05100202560424805,716.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.6002828532857665,-1.0
212,1543527824.81749,0.04900312423706055,710.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.5001850205814655,-1.0
213,1543527824.867541,0.050050973892211914,704.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.8002160475259235,-1.0
214,1543527824.91748,0.04993891716003418,696.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.200152066151134,-1.0
215,1543527824.96754,0.05006003379821777,692.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.7003386360782518,-1.0
216,1543527825.018503,0.05096292495727539,684.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.600170921428872,-1.0
217,1543527825.068485,0.04998207092285156,675.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.800127507817818,-1.0
218,1543527825.11749,0.04900503158569336,670.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.80025024844811,-1.0
219,1543527825.167539,0.050048828125,657.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.200094922943133,-1.0
220,1543527825.217487,0.04994821548461914,652.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.500277195279531,-1.0
221,1543527825.267745,0.05025792121887207,647.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.800263113055622,-1.0
222,1543527825.317488,0.049742937088012695,642.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.400229127083385,-1.0
223,1543527825.367545,0.05005693435668945,633.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.200136183517623,-1.0
224,1543527825.417485,0.04994010925292969,630.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.4005195329678513,-1.0
225,1543527825.467539,0.050054073333740234,626.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.300291318416195,-1.0
226,1543527825.517518,0.04997897148132324,621.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.900254881455698,-1.0
227,1543527825.567546,0.05002784729003906,617.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.300291012000574,-1.0
228,1543527825.617485,0.04993915557861328,609.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.400168506671147,-1.0
229,1543527825.667553,0.050067901611328125,606.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.6003481514079505,-1.0
230,1543527825.717535,0.04998207092285156,598.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.00015613690012,-1.0
231,1543527825.768477,0.05094194412231445,593.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.00025959356387,-1.0
232,1543527825.817476,0.04899907112121582,588.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.000240462590399,-1.0
233,1543527825.867526,0.05005002021789551,582.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.100205415313331,-1.0
234,1543527825.91747,0.04994392395019531,574.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.600164103938566,-1.0
235,1543527825.967529,0.05005908012390137,569.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.700266580180769,-1.0
236,1543527826.01756,0.05003094673156738,561.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.200152626410146,-1.0
237,1543527826.067617,0.05005693435668945,557.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.60027235034544,-1.0
238,1543527826.117567,0.04995012283325195,552.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.600271190503878,-1.0
239,1543527826.168566,0.05099892616271973,543.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.600151277184523,-1.0
240,1543527826.217555,0.048989057540893555,537.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.000200327266634,-1.0
241,1543527826.268554,0.05099892616271973,531.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.000217073576724,-1.0
242,1543527826.317558,0.04900407791137695,525.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.10019715903268,-1.0
243,1543527826.368253,0.050694942474365234,516.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.200139826992647,-1.0
244,1543527826.417546,0.04929304122924805,508.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.000151984133847,-1.0
245,1543527826.467906,0.05035996437072754,502.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.500195171249584,-1.0
246,1543527826.517544,0.04963803291320801,495.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.500189570735343,-1.0
247,1543527826.568151,0.05060696601867676,489.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.500197074230979,-1.0
248,1543527826.617551,0.04940009117126465,485.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.4003590730325044,-1.0
249,1543527826.667688,0.05013680458068848,480.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.60022448138648,-1.0
250,1543527826.717543,0.04985499382019043,474.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.900210640292925,-1.0
251,1543527826.76767,0.05012702941894531,466.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.600165313536415,-1.0
252,1543527826.817545,0.04987502098083496,462.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.100303352341907,-1.0
253,1543527826.867661,0.05011606216430664,453.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.500147744468194,-1.0
254,1543527826.916553,0.04889202117919922,450.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.90030664538202,-1.0
255,1543527826.969005,0.05245208740234375,444.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.600246770950779,-1.0
256,1543527827.016524,0.04751896858215332,441.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.1003681052475356,-1.0
257,1543527827.068121,0.051596879959106445,436.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.800279040574915,-1.0
258,1543527827.117517,0.04939603805541992,433.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.5003492414730073,-1.0
259,1543527827.167582,0.050065040588378906,424.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.600145752012224,-1.0
260,1543527827.217572,0.049989938735961914,412.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.600107715000508,-1.0
261,1543527827.267699,0.05012702941894531,395.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,17.500071792363375,-1.0
262,1543527827.316519,0.04882001876831055,378.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,17.10006973969727,-1.0
263,1543527827.367569,0.05104994773864746,367.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,10.400125531441764,-1.0
264,1543527827.417559,0.049989938735961914,356.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.400109653753102,-1.0
265,1543527827.467579,0.05001997947692871,352.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.400284308911087,-1.0
266,1543527827.517519,0.04994010925292969,341.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,10.80011546331296,-1.0
267,1543527827.567565,0.05004596710205078,335.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.10020529244948,-1.0
268,1543527827.617812,0.0502469539642334,321.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.600092823094224,-1.0
269,1543527827.667559,0.04974699020385742,306.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,15.200081414683204,-1.0
270,1543527827.717506,0.04994702339172363,303.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.1004023521406237,-1.0
271,1543527827.767567,0.05006098747253418,297.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.200202102791037,-1.0
272,1543527827.817517,0.04995012283325195,296.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015578750545985,-1.0
273,1543527827.867556,0.050039052963256836,295.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024976763429136,-1.0
